ts,tag,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,sm_clock_mhz,temp_c
1783315924.819,08_ddp2_bf16_bs4,96,0,,47.684,2476,62
1783315925.020,08_ddp2_bf16_bs4,96,0,,47.684,2476,62
1783315925.220,08_ddp2_bf16_bs4,21,0,,40.442,2489,56
1783315925.421,08_ddp2_bf16_bs4,21,0,,40.442,2489,56
1783315925.622,08_ddp2_bf16_bs4,21,0,,24.206,2411,57
1783315925.822,08_ddp2_bf16_bs4,21,0,,24.206,2411,57
1783315926.023,08_ddp2_bf16_bs4,21,0,,24.206,2411,57
1783315926.223,08_ddp2_bf16_bs4,95,0,,30.266,2509,62
1783315926.425,08_ddp2_bf16_bs4,95,0,,30.266,2509,62
1783315926.625,08_ddp2_bf16_bs4,95,0,,43.138,2496,63
1783315926.826,08_ddp2_bf16_bs4,95,0,,43.138,2496,63
1783315927.027,08_ddp2_bf16_bs4,95,0,,43.138,2496,63
1783315927.228,08_ddp2_bf16_bs4,96,0,,47.094,2476,63
1783315927.429,08_ddp2_bf16_bs4,96,0,,47.094,2476,63
1783315927.629,08_ddp2_bf16_bs4,96,0,,36.611,2470,56
1783315927.830,08_ddp2_bf16_bs4,96,0,,36.611,2470,56
1783315928.031,08_ddp2_bf16_bs4,96,0,,36.611,2470,56
1783315928.231,08_ddp2_bf16_bs4,96,0,,23.498,2437,58
1783315928.432,08_ddp2_bf16_bs4,96,0,,23.498,2437,58
1783315928.633,08_ddp2_bf16_bs4,96,0,,35.715,2496,64
1783315928.834,08_ddp2_bf16_bs4,96,0,,35.715,2496,64
1783315929.034,08_ddp2_bf16_bs4,96,0,,35.715,2496,64
1783315929.235,08_ddp2_bf16_bs4,95,0,,45.782,2509,62
1783315929.435,08_ddp2_bf16_bs4,95,0,,45.782,2509,62
1783315929.636,08_ddp2_bf16_bs4,95,0,,45.541,2483,62
1783315929.836,08_ddp2_bf16_bs4,95,0,,45.541,2483,62
1783315930.037,08_ddp2_bf16_bs4,95,0,,45.541,2483,62
1783315930.238,08_ddp2_bf16_bs4,0,0,,31.695,2418,56
1783315930.439,08_ddp2_bf16_bs4,0,0,,31.695,2418,56
1783315930.640,08_ddp2_bf16_bs4,0,0,,20.768,2509,58
1783315930.841,08_ddp2_bf16_bs4,0,0,,20.768,2509,58
1783315931.042,08_ddp2_bf16_bs4,0,0,,20.768,2509,58
1783315931.243,08_ddp2_bf16_bs4,96,0,,36.774,2489,59
1783315931.443,08_ddp2_bf16_bs4,96,0,,36.774,2489,59
1783315931.644,08_ddp2_bf16_bs4,96,0,,47.476,2496,63
1783315931.845,08_ddp2_bf16_bs4,96,0,,47.476,2496,63
1783315932.046,08_ddp2_bf16_bs4,96,0,,47.476,2496,63
1783315932.246,08_ddp2_bf16_bs4,96,0,,44.721,2483,59
1783315932.447,08_ddp2_bf16_bs4,96,0,,44.721,2483,59
1783315932.648,08_ddp2_bf16_bs4,96,0,,28.688,2411,56
1783315932.848,08_ddp2_bf16_bs4,96,0,,28.688,2411,56
1783315933.049,08_ddp2_bf16_bs4,96,0,,28.688,2411,56
1783315933.250,08_ddp2_bf16_bs4,96,0,,21.781,2496,58
1783315933.451,08_ddp2_bf16_bs4,96,0,,21.781,2496,58
1783315933.652,08_ddp2_bf16_bs4,96,0,,37.466,2483,59
1783315933.852,08_ddp2_bf16_bs4,96,0,,37.466,2483,59
1783315934.053,08_ddp2_bf16_bs4,96,0,,37.466,2483,59
1783315934.254,08_ddp2_bf16_bs4,96,0,,48.406,2489,62
1783315934.455,08_ddp2_bf16_bs4,96,0,,48.406,2489,62
1783315934.655,08_ddp2_bf16_bs4,96,0,,44.082,2476,57
1783315934.856,08_ddp2_bf16_bs4,96,0,,44.082,2476,57
1783315935.056,08_ddp2_bf16_bs4,96,0,,44.082,2476,57
1783315935.257,08_ddp2_bf16_bs4,0,0,,26.773,2418,56
1783315935.457,08_ddp2_bf16_bs4,0,0,,26.773,2418,56
1783315935.658,08_ddp2_bf16_bs4,0,0,,24.146,2509,61
1783315935.859,08_ddp2_bf16_bs4,0,0,,24.146,2509,61
1783315936.059,08_ddp2_bf16_bs4,0,0,,24.146,2509,61
1783315936.260,08_ddp2_bf16_bs4,96,0,,37.716,2476,58
1783315936.461,08_ddp2_bf16_bs4,96,0,,37.716,2476,58
1783315936.661,08_ddp2_bf16_bs4,96,0,,48.146,2483,62
1783315936.862,08_ddp2_bf16_bs4,96,0,,48.146,2483,62
1783315937.063,08_ddp2_bf16_bs4,96,0,,48.146,2483,62
1783315937.263,08_ddp2_bf16_bs4,30,0,,43.53,2450,57
1783315937.463,08_ddp2_bf16_bs4,30,0,,43.53,2450,57
1783315937.664,08_ddp2_bf16_bs4,30,0,,25.635,2424,56
1783315937.865,08_ddp2_bf16_bs4,30,0,,25.635,2424,56
1783315938.066,08_ddp2_bf16_bs4,30,0,,25.635,2424,56
1783315938.266,08_ddp2_bf16_bs4,94,0,,26.344,2502,62
1783315938.467,08_ddp2_bf16_bs4,94,0,,26.344,2502,62
1783315938.667,08_ddp2_bf16_bs4,94,0,,39.0,2476,58
1783315938.868,08_ddp2_bf16_bs4,94,0,,39.0,2476,58
1783315939.068,08_ddp2_bf16_bs4,94,0,,39.0,2476,58
1783315939.269,08_ddp2_bf16_bs4,96,0,,47.906,2476,63
1783315939.469,08_ddp2_bf16_bs4,96,0,,47.906,2476,63
1783315939.670,08_ddp2_bf16_bs4,96,0,,42.887,2437,57
1783315939.870,08_ddp2_bf16_bs4,96,0,,42.887,2437,57
1783315940.071,08_ddp2_bf16_bs4,96,0,,42.887,2437,57
1783315940.273,08_ddp2_bf16_bs4,96,0,,25.246,2483,58
1783315940.474,08_ddp2_bf16_bs4,96,0,,25.246,2483,58
1783315940.674,08_ddp2_bf16_bs4,96,0,,30.461,2509,63
1783315940.875,08_ddp2_bf16_bs4,96,0,,30.461,2509,63
1783315941.075,08_ddp2_bf16_bs4,96,0,,30.461,2509,63
1783315941.283,08_ddp2_bf16_bs4,96,0,,42.918,2489,66
1783315941.483,08_ddp2_bf16_bs4,96,0,,42.918,2489,66
1783315941.684,08_ddp2_bf16_bs4,96,0,,47.181,2489,62
1783315941.885,08_ddp2_bf16_bs4,96,0,,47.181,2489,62
1783315942.085,08_ddp2_bf16_bs4,96,0,,47.181,2489,62
1783315942.286,08_ddp2_bf16_bs4,15,0,,36.774,2424,57
1783315942.486,08_ddp2_bf16_bs4,15,0,,36.774,2424,57
1783315942.687,08_ddp2_bf16_bs4,15,0,,23.233,2509,58
1783315942.888,08_ddp2_bf16_bs4,15,0,,23.233,2509,58
1783315943.088,08_ddp2_bf16_bs4,15,0,,23.233,2509,58
1783315943.290,08_ddp2_bf16_bs4,96,0,,35.675,2476,69
1783315943.491,08_ddp2_bf16_bs4,96,0,,35.675,2476,69
1783315943.692,08_ddp2_bf16_bs4,96,0,,45.995,2470,63
1783315943.893,08_ddp2_bf16_bs4,96,0,,45.995,2470,63
1783315944.093,08_ddp2_bf16_bs4,96,0,,45.995,2470,63
1783315944.303,08_ddp2_bf16_bs4,96,0,,45.533,2489,63
1783315944.503,08_ddp2_bf16_bs4,96,0,,45.533,2489,63
1783315944.704,08_ddp2_bf16_bs4,96,0,,31.441,2418,56
