ts,tag,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,sm_clock_mhz,temp_c
1783316002.191,09_fsdp_bf16_bs8,96,0,,46.657,2483,69
1783316002.392,09_fsdp_bf16_bs8,96,0,,46.847,2489,62
1783316002.593,09_fsdp_bf16_bs8,96,0,,46.847,2489,62
1783316002.794,09_fsdp_bf16_bs8,96,0,,44.483,2476,57
1783316002.995,09_fsdp_bf16_bs8,96,0,,44.483,2476,57
1783316003.205,09_fsdp_bf16_bs8,96,0,,44.483,2476,57
1783316003.406,09_fsdp_bf16_bs8,96,0,,45.214,2483,60
1783316003.606,09_fsdp_bf16_bs8,96,0,,45.214,2483,60
1783316003.807,09_fsdp_bf16_bs8,96,0,,48.834,2476,62
1783316004.007,09_fsdp_bf16_bs8,96,0,,48.834,2476,62
1783316004.215,09_fsdp_bf16_bs8,96,0,,44.613,2470,58
1783316004.416,09_fsdp_bf16_bs8,96,0,,44.613,2470,58
1783316004.617,09_fsdp_bf16_bs8,96,0,,44.613,2470,58
1783316004.817,09_fsdp_bf16_bs8,96,0,,43.841,2483,59
1783316005.018,09_fsdp_bf16_bs8,96,0,,43.841,2483,59
1783316005.226,09_fsdp_bf16_bs8,96,0,,49.713,2483,63
1783316005.427,09_fsdp_bf16_bs8,96,0,,49.713,2483,63
1783316005.628,09_fsdp_bf16_bs8,96,0,,49.713,2483,63
1783316005.829,09_fsdp_bf16_bs8,96,0,,44.976,2476,58
1783316006.030,09_fsdp_bf16_bs8,96,0,,44.976,2476,58
1783316006.234,09_fsdp_bf16_bs8,96,0,,42.369,2483,58
1783316006.435,09_fsdp_bf16_bs8,96,0,,42.369,2483,58
1783316006.636,09_fsdp_bf16_bs8,96,0,,42.369,2483,58
1783316006.837,09_fsdp_bf16_bs8,96,0,,51.597,2483,62
1783316007.038,09_fsdp_bf16_bs8,96,0,,51.597,2483,62
1783316007.249,09_fsdp_bf16_bs8,93,0,,46.282,2483,58
1783316007.449,09_fsdp_bf16_bs8,93,0,,46.282,2483,58
1783316007.650,09_fsdp_bf16_bs8,93,0,,46.282,2483,58
1783316007.851,09_fsdp_bf16_bs8,93,0,,41.135,2496,58
1783316008.052,09_fsdp_bf16_bs8,93,0,,41.135,2496,58
1783316008.253,09_fsdp_bf16_bs8,96,0,,51.409,2483,62
1783316008.454,09_fsdp_bf16_bs8,96,0,,51.409,2483,62
1783316008.655,09_fsdp_bf16_bs8,96,0,,51.409,2483,62
1783316008.855,09_fsdp_bf16_bs8,96,0,,47.593,2489,62
1783316009.057,09_fsdp_bf16_bs8,96,0,,47.593,2489,62
1783316009.283,09_fsdp_bf16_bs8,96,0,,43.735,2502,63
1783316009.484,09_fsdp_bf16_bs8,96,0,,43.735,2502,63
1783316009.685,09_fsdp_bf16_bs8,96,0,,43.735,2502,63
1783316009.886,09_fsdp_bf16_bs8,96,0,,51.566,2489,62
1783316010.087,09_fsdp_bf16_bs8,96,0,,51.566,2489,62
1783316010.288,09_fsdp_bf16_bs8,96,0,,45.543,2502,63
1783316010.489,09_fsdp_bf16_bs8,96,0,,45.543,2502,63
1783316010.689,09_fsdp_bf16_bs8,96,0,,45.543,2502,63
1783316010.890,09_fsdp_bf16_bs8,96,0,,43.473,2509,64
1783316011.091,09_fsdp_bf16_bs8,96,0,,43.473,2509,64
1783316011.294,09_fsdp_bf16_bs8,96,0,,51.312,2476,63
1783316011.495,09_fsdp_bf16_bs8,96,0,,51.312,2476,63
1783316011.695,09_fsdp_bf16_bs8,96,0,,51.312,2476,63
1783316011.896,09_fsdp_bf16_bs8,96,0,,45.895,2496,63
1783316012.097,09_fsdp_bf16_bs8,96,0,,45.895,2496,63
1783316012.300,09_fsdp_bf16_bs8,96,0,,43.831,2502,64
1783316012.501,09_fsdp_bf16_bs8,96,0,,43.831,2502,64
1783316012.702,09_fsdp_bf16_bs8,96,0,,43.831,2502,64
1783316012.903,09_fsdp_bf16_bs8,96,0,,49.736,2483,63
1783316013.104,09_fsdp_bf16_bs8,96,0,,49.736,2483,63
1783316013.306,09_fsdp_bf16_bs8,96,0,,46.688,2489,63
1783316013.507,09_fsdp_bf16_bs8,96,0,,46.688,2489,63
1783316013.708,09_fsdp_bf16_bs8,96,0,,46.688,2489,63
1783316013.909,09_fsdp_bf16_bs8,96,0,,45.419,2496,65
1783316014.110,09_fsdp_bf16_bs8,96,0,,45.419,2496,65
1783316014.315,09_fsdp_bf16_bs8,95,0,,45.424,2483,58
1783316014.516,09_fsdp_bf16_bs8,95,0,,45.424,2483,58
1783316014.717,09_fsdp_bf16_bs8,95,0,,45.424,2483,58
1783316014.917,09_fsdp_bf16_bs8,95,0,,46.535,2476,69
1783316015.118,09_fsdp_bf16_bs8,95,0,,46.535,2476,69
1783316015.328,09_fsdp_bf16_bs8,96,0,,47.961,2489,63
1783316015.529,09_fsdp_bf16_bs8,96,0,,47.961,2489,63
1783316015.730,09_fsdp_bf16_bs8,96,0,,47.961,2489,63
1783316015.931,09_fsdp_bf16_bs8,96,0,,44.927,2470,58
1783316016.132,09_fsdp_bf16_bs8,96,0,,44.927,2470,58
1783316016.333,09_fsdp_bf16_bs8,96,0,,45.094,2476,61
1783316016.534,09_fsdp_bf16_bs8,96,0,,45.094,2476,61
1783316016.734,09_fsdp_bf16_bs8,96,0,,49.445,2483,61
1783316016.935,09_fsdp_bf16_bs8,96,0,,49.445,2483,63
1783316017.136,09_fsdp_bf16_bs8,96,0,,49.445,2483,63
1783316017.346,09_fsdp_bf16_bs8,96,0,,44.82,2463,59
1783316017.547,09_fsdp_bf16_bs8,96,0,,44.82,2463,59
1783316017.748,09_fsdp_bf16_bs8,96,0,,43.833,2476,59
1783316017.948,09_fsdp_bf16_bs8,96,0,,43.833,2476,59
1783316018.149,09_fsdp_bf16_bs8,96,0,,43.833,2476,59
1783316018.350,09_fsdp_bf16_bs8,96,0,,50.392,2476,63
1783316018.550,09_fsdp_bf16_bs8,96,0,,50.392,2476,63
1783316018.751,09_fsdp_bf16_bs8,96,0,,45.107,2470,59
1783316018.952,09_fsdp_bf16_bs8,96,0,,45.107,2470,59
1783316019.153,09_fsdp_bf16_bs8,96,0,,45.107,2470,59
1783316019.379,09_fsdp_bf16_bs8,96,0,,41.884,2483,59
1783316019.580,09_fsdp_bf16_bs8,96,0,,41.884,2483,59
1783316019.781,09_fsdp_bf16_bs8,96,0,,51.874,2476,63
1783316019.982,09_fsdp_bf16_bs8,96,0,,51.874,2476,63
1783316020.182,09_fsdp_bf16_bs8,96,0,,51.874,2476,63
1783316020.384,09_fsdp_bf16_bs8,95,0,,47.524,2483,59
1783316020.585,09_fsdp_bf16_bs8,95,0,,47.524,2483,59
1783316020.786,09_fsdp_bf16_bs8,95,0,,42.879,2489,59
1783316020.987,09_fsdp_bf16_bs8,95,0,,42.879,2489,59
1783316021.188,09_fsdp_bf16_bs8,95,0,,42.879,2489,59
1783316021.394,09_fsdp_bf16_bs8,96,0,,51.77,2483,63
1783316021.595,09_fsdp_bf16_bs8,96,0,,51.77,2483,63
